"ID_vol";"Year";"Month";"DayofMonth";"DayOfWeek";"Dep_hour";"Dep_min";"Arr_hour";"Arr_min";"ArrDelay";"DepDelay";"Origin";"Dest";"Distance"
"4710";2008;"11";"15";6;"07";"15";"10";"13";-13;-5;"DFW";"ATL";732
"4711";2008;"11";"25";2;"17";"44";"20";"29";-3;-1;"IAH";"ORD";925
"4712";2008;"04";"19";6;"09";"27";"11";"55";-10;-8;"CVG";"FLL";932
"4713";2008;"05";"22";4;"15";"06";"16";"34";45;47;"MSP";"MOT";449
"4714";2008;"12";"25";4;"15";"12";"17";"18";5;-1;"BNA";"DEN";1013
"4715";2008;"05";"09";5;"10";"25";"13";"12";32;-5;"STL";"SFO";1736
"4716";2008;"09";"15";1;"12";"18";"13";"49";-18;-2;"DEN";"BZN";525
"4717";2008;"01";"11";5;"10";"37";"11";"50";45;52;"ATL";"HOU";696
"4718";2008;"01";"23";3;"07";"50";"08";"40";-5;-5;"ATL";"TYS";152
"4719";2008;"07";"14";1;"14";"50";"17";"00";0;-5;"BNA";"IAH";657
"4720";2008;"01";"15";2;NA;NA;NA;NA;NA;NA;"SFO";"FAT";158
"4721";2008;"09";"14";7;"11";"28";"12";"29";-18;-2;"DCA";"LGA";214
"4722";2008;"05";"02";5;"08";"13";"10";"05";-6;-2;"ATL";"BUF";712
"4723";2008;"08";"02";6;"08";"54";"10";"44";4;-6;"MCO";"DFW";984
"4724";2008;"06";"17";2;"07";"06";NA;NA;NA;11;"PSP";"DFW";1126
"4725";2008;"09";"12";5;"17";"12";"18";"32";-4;-3;"GSO";"CVG";330
"4726";2008;"01";"16";3;"14";"21";"16";"47";-3;-7;"DEN";"OMA";472
"4727";2008;"06";"26";4;"10";"29";"13";"36";10;7;"DEN";"STL";770
"4728";2008;"04";"11";5;"08";"39";"10";"47";4;0;"EKO";"SLC";200
"4729";2008;"04";"09";3;"17";"22";"19";"44";-13;-5;"RSW";"PIT";966
"4730";2008;"04";"21";1;"12";"18";"14";"06";7;-2;"ATL";"DCA";547
"4731";2008;"05";"03";6;"12";"04";"13";"33";2;2;"DEN";"BFL";845
"4732";2008;"01";"31";4;"16";"56";"19";"26";8;6;"SNA";"PDX";859
"4733";2008;"08";"25";1;"05";"56";"06";"47";-13;-4;"ATL";"ORD";606
"4734";2008;"12";"23";2;"19";"04";"20";"05";75;79;"BWI";"BDL";283
"4735";2008;"11";"04";2;"14";"21";"15";"01";-5;-4;"RDM";"PDX";116
"4736";2008;"06";"02";1;"06";"12";"07";"15";-4;-3;"IAH";"MSY";305
"4737";2008;"10";"12";7;"14";"21";"17";"31";-10;-9;"DSM";"ATL";743
"4738";2008;"09";"07";7;"11";"52";"14";"41";78;60;"STL";"ATL";483
"4739";2008;"05";"09";5;"06";"43";"09";"38";18;-2;"ORD";"IAH";925
"4740";2008;"06";"24";2;"06";"21";"09";"00";-14;-4;"ORD";"BWI";622
"4741";2008;"05";"13";2;"10";"19";"12";"37";-27;-6;"DCA";"RSW";892
"4742";2008;"07";"02";3;"20";"26";"23";"04";-16;-4;"BDL";"MCO";1050
"4743";2008;"08";"26";2;"17";"13";"19";"23";-12;-12;"IAD";"DFW";1172
"4744";2008;"12";"03";3;"16";"51";"18";"21";0;-9;"BUF";"DTW";240
"4745";2008;"04";"14";1;"08";"08";"09";"20";0;3;"PHX";"SNA";338
"4746";2008;"06";"02";1;"20";"08";"22";"47";-6;4;"LAS";"DEN";629
"4747";2008;"01";"04";5;"19";"50";"22";"10";60;5;"SMF";"LAX";373
"4748";2008;"04";"11";5;"16";"44";"18";"38";12;19;"CLT";"RSW";600
"4749";2008;"02";"11";1;"07";"02";"09";"10";-12;-5;"MKE";"DTW";238
"4750";2008;"01";"20";7;"15";"06";"16";"23";-5;-4;"JFK";"BTV";267
"4751";2008;"06";"02";1;"10";"02";"11";"18";-7;-3;"LAX";"SFO";337
"4752";2008;"04";"09";3;"17";"53";"18";"50";21;13;"MCI";"DEN";533
"4753";2008;"05";"27";2;"21";"04";"22";"31";-26;-5;"SLC";"FCA";532
"4754";2008;"07";"04";5;"10";"41";"13";"55";1;0;"PSC";"DEN";853
"4755";2008;"06";"03";2;"10";"27";"13";"09";49;-3;"ORD";"ABQ";1118
"4756";2008;"02";"04";1;"14";"53";"16";"35";2;16;"ATL";"FNT";644
"4757";2008;"06";"27";5;"22";"24";"23";"23";31;37;"PHX";"LAS";256
"4758";2008;"10";"19";7;"16";"30";"17";"43";58;65;"CHS";"ATL";259
"4759";2008;"06";"20";5;"12";"40";"18";"12";-24;-5;"LAX";"MEM";1619
"4760";2008;"03";"26";3;"20";"13";"22";"06";-10;-1;"ORD";"TUL";585
"4761";2008;"07";"20";7;"21";"27";"22";"45";-10;-3;"SAN";"OAK";446
"4762";2008;"11";"27";4;"12";"31";"17";"29";-10;11;"LAX";"IAH";1379
"4763";2008;"12";"21";7;"21";"37";"00";"19";84;102;"DFW";"ATL";732
"4764";2008;"04";"11";5;"13";"35";"13";"45";16;25;"CVG";"ORD";264
"4765";2008;"03";"03";1;"22";"38";"23";"32";18;9;"DTW";"MSP";528
"4766";2008;"09";"23";2;"16";"39";"19";"55";-10;-1;"DFW";"CLT";936
"4767";2008;"04";"03";4;"15";"40";"17";"26";1;0;"ORD";"BHM";584
"4768";2008;"09";"22";1;"14";"10";"16";"50";6;-5;"TPA";"PHL";920
"4769";2008;"10";"21";2;"14";"05";"15";"46";-14;-5;"ORD";"GRR";137
"4770";2008;"06";"09";1;"11";"30";"13";"35";18;30;"IND";"JFK";664
"4771";2008;"01";"05";6;"13";"47";"15";"54";42;68;"ORD";"SEA";1721
"4772";2008;"12";"04";4;"22";"49";"02";"53";-16;4;"ANC";"SEA";1449
"4773";2008;"11";"23";7;"16";"02";"20";"11";171;192;"DFW";"HNL";3784
"4774";2008;"09";"25";4;"10";"20";"11";"41";-4;-5;"MSY";"BNA";471
"4775";2008;"08";"17";7;"18";"11";"19";"02";-3;-4;"STL";"SGF";195
"4776";2008;"01";"26";6;"11";"21";"16";"09";-1;16;"LAX";"DFW";1235
"4777";2008;"09";"07";7;"14";"00";"15";"04";-6;-5;"IAH";"DFW";224
"4778";2008;"04";"04";5;"08";"02";"10";"03";-1;-8;"SAT";"SLC";1086
"4779";2008;"03";"11";2;"13";"08";"14";"45";-5;-2;"SRQ";"ATL";445
"4780";2008;"07";"14";1;"09";"19";"10";"22";-14;-8;"DTW";"DEN";1123
"4781";2008;"01";"01";2;"18";"21";"19";"15";10;11;"JAX";"TPA";180
"4782";2008;"04";"23";3;"11";"52";"12";"35";20;32;"OMA";"PHX";1037
"4783";2008;"09";"13";6;"12";"41";"12";"29";-16;-2;"ATL";"MGM";147
"4784";2008;"11";"29";6;"19";"40";"21";"48";31;0;"RDU";"ATL";356
"4785";2008;"05";"25";7;"18";"24";"20";"03";-13;-16;"IAD";"BOS";413
"4786";2008;"11";"30";7;"21";"08";"01";"29";171;133;"MSP";"LGA";1020
"4787";2008;"01";"06";7;"09";"21";"11";"28";-12;-4;"GPT";"ATL";352
"4788";2008;"07";"04";5;"09";"44";"11";"52";-3;-1;"ORD";"LAX";1745
"4789";2008;"06";"21";6;"08";"40";"15";"25";-12;-5;"LAS";"CVG";1678
"4790";2008;"07";"21";1;"16";"17";"17";"13";-12;2;"LAS";"BUR";223
"4791";2008;"07";"13";7;"08";"00";"11";"04";-1;0;"HOU";"TPA";781
"4792";2008;"07";"09";3;"15";"45";"17";"26";-8;5;"CLT";"SAT";1095
"4793";2008;"06";"08";7;"14";"10";"16";"10";57;65;"MCO";"LEX";689
"4794";2008;"11";"18";2;"06";"01";"07";"03";-7;-4;"LAX";"LAS";236
"4795";2008;"12";"03";3;"07";"29";"08";"29";4;-1;"JAX";"TPA";180
"4796";2008;"10";"02";4;"06";"10";"08";"05";0;0;"PHX";"SJC";621
"4797";2008;"07";"27";7;"22";"02";"00";"32";12;52;"EWR";"PBI";1024
"4798";2008;"06";"12";4;"06";"38";"08";"08";-2;-7;"MEM";"DFW";432
"4799";2008;"03";"04";2;"21";"21";"00";"44";19;21;"MIA";"SJU";1045
"4800";2008;"05";"09";5;"12";"12";"15";"27";-23;-3;"DFW";"MCO";984
"4801";2008;"02";"19";2;"09";"48";"11";"58";-13;-2;"DFW";"ORD";802
"4802";2008;"04";"24";4;"12";"52";"13";"47";-18;9;"EWR";"ORD";719
"4803";2008;"12";"16";2;"17";"34";"18";"58";73;79;"TYS";"DFW";772
"4804";2008;"10";"07";2;"14";"25";"15";"07";-3;5;"BWI";"ORF";159
"4805";2008;"07";"02";3;"13";"15";"22";"01";-14;-10;"HNL";"SEA";2677
"4806";2008;"06";"21";6;"18";"53";"20";"05";-17;-2;"OAK";"LAX";337
"4807";2008;"02";"07";4;"08";"12";"11";"39";-34;-8;"SEA";"PHX";1107
"4808";2008;"03";"18";2;"19";"39";"21";"25";-20;-1;"EWR";"BHM";850
"4809";2008;"11";"09";7;"18";"14";"20";"53";1;-1;"PHL";"MCO";861
"4810";2008;"12";"12";5;"19";"28";"21";"45";-14;-7;"DCA";"TPA";814
"4811";2008;"11";"25";2;"13";"16";"14";"39";-15;-4;"FSD";"ORD";462
"4812";2008;"02";"22";5;"20";"14";"22";"42";-23;-1;"MIA";"MSP";1501
"4813";2008;"07";"23";3;"13";"49";"14";"49";-6;-1;"BUR";"LAS";223
"4814";2008;"01";"31";4;NA;NA;NA;NA;NA;NA;"ORD";"BNA";409
"4815";2008;"10";"13";1;"21";"13";"23";"21";-13;-2;"ORD";"CAK";344
"4816";2008;"01";"24";4;"11";"49";"13";"15";5;-1;"IAH";"COS";809
"4817";2008;"06";"28";6;"10";"57";"13";"20";-11;-3;"MCO";"JFK";944
"4818";2008;"01";"15";2;"16";"10";"17";"28";3;-5;"ROC";"BWI";277
"4819";2008;"04";"20";7;"08";"11";"09";"40";0;1;"LAS";"OAK";407
"4820";2008;"02";"05";2;"14";"23";"22";"42";-8;-2;"SFO";"BOS";2704
"4821";2008;"12";"18";4;"12";"58";"14";"14";-6;-2;"MSP";"DSM";232
"4822";2008;"10";"28";2;"08";"30";"11";"15";72;55;"ATL";"BOS";946
"4823";2008;"12";"09";2;"12";"56";"15";"39";9;1;"DCA";"MIA";920
"4824";2008;"06";"07";6;"13";"38";"16";"29";-9;-5;"ORD";"GSO";590
"4825";2008;"11";"16";7;"18";"57";"22";"02";8;-2;"JFK";"ATL";760
"4826";2008;"01";"03";4;"19";"08";"22";"23";-7;8;"PHX";"MCI";1044
"4827";2008;"10";"10";5;"08";"04";"11";"07";-8;-6;"BHM";"DTW";625
"4828";2008;"09";"26";5;"06";"16";"07";"44";-7;2;"EWR";"RDU";416
"4829";2008;"11";"17";1;"17";"44";"20";"24";-21;1;"IAD";"SFO";2419
"4830";2008;"01";"07";1;"19";"04";"21";"22";17;24;"MCO";"ISP";972
"4831";2008;"06";"09";1;"23";"34";"07";"32";4;6;"LAX";"IAD";2288
"4832";2008;"12";"23";2;"13";"46";"14";"54";9;1;"RDU";"DCA";227
"4833";2008;"11";"04";2;"17";"19";"18";"51";-14;-6;"SGF";"ORD";438
"4834";2008;"11";"07";5;"17";"57";"20";"32";7;7;"SAT";"MDW";1036
"4835";2008;"03";"05";3;"19";"06";"20";"40";0;-4;"MCI";"ORD";403
"4836";2008;"12";"08";1;"13";"32";"15";"18";-17;1;"DTW";"BGR";750
"4837";2008;"11";"30";7;"10";"26";"13";"54";25;1;"MSP";"PIT";726
"4838";2008;"03";"14";5;"10";"27";"13";"07";2;21;"SAN";"SLC";626
"4839";2008;"01";"15";2;"17";"00";"19";"07";-21;0;"ORD";"SEA";1721
"4840";2008;"02";"18";1;"19";"00";"20";"04";-16;-10;"LFT";"IAH";201
"4841";2008;"09";"04";4;"16";"58";"18";"42";10;-2;"EWR";"ROC";246
"4842";2008;"01";"14";1;"16";"21";"17";"40";80;81;"PVD";"PHL";238
"4843";2008;"03";"04";2;"18";"17";"19";"30";-10;-3;"DFW";"TUS";813
"4844";2008;"10";"11";6;"11";"13";"16";"39";-21;-4;"LAS";"ORD";1515
"4845";2008;"08";"23";6;"13";"40";"15";"13";-2;10;"MYR";"CVG";489
"4846";2008;"09";"11";4;"14";"31";"15";"42";0;-9;"LAS";"PSP";173
"4847";2008;"12";"21";7;"07";"36";"09";"43";-2;6;"MSY";"MDW";825
"4848";2008;"05";"09";5;"15";"27";"16";"46";3;-3;"ATL";"MCI";692
"4849";2008;"06";"10";2;"11";"39";"12";"18";21;24;"PDX";"EUG";106
"4850";2008;"06";"10";2;"12";"29";"17";"56";-7;-1;"DEN";"TPA";1506
"4851";2008;"02";"25";1;"09";"10";"11";"54";4;0;"SEA";"ANC";1449
"4852";2008;"04";"03";4;"14";"04";"16";"06";20;25;"ATL";"SLC";1589
"4853";2008;"04";"04";5;"12";"44";"13";"54";-5;-1;"ONT";"PHX";325
"4854";2008;"08";"09";6;"07";"21";"11";"28";-2;1;"PHX";"SAT";843
"4855";2008;"03";"30";7;"08";"32";"10";"10";15;17;"ATL";"PIT";526
"4856";2008;"02";"23";6;"16";"52";"19";"14";-10;-1;"FLL";"DEN";1703
"4857";2008;"07";"07";1;"08";"06";"10";"17";20;-8;"ORD";"XNA";522
"4858";2008;"11";"12";3;"17";"28";"18";"25";15;18;"TUL";"DAL";237
"4859";2008;"06";"02";1;"19";"22";"21";"42";32;32;"ORD";"DTW";235
"4860";2008;"06";"23";1;"10";"05";"12";"44";-10;-7;"BNA";"DTW";457
"4861";2008;"11";"13";4;"10";"15";"10";"33";-12;0;"CMH";"ORD";296
"4862";2008;"07";"25";5;"07";"45";"10";"07";-6;0;"BDL";"ATL";859
"4863";2008;"07";"31";4;"11";"48";"14";"44";31;13;"TPA";"JFK";1005
"4864";2008;"03";"13";4;"10";"09";"12";"22";-19;-1;"DCA";"PBI";857
"4865";2008;"09";"11";4;"20";"13";"21";"41";-14;-2;"CLT";"IND";428
"4866";2008;"02";"08";5;"20";"32";"21";"38";-22;-3;"PHL";"PIT";267
"4867";2008;"01";"09";3;"20";"35";"21";"17";-10;-10;"SFO";"MOD";78
"4868";2008;"12";"25";4;"20";"18";"21";"18";-12;-7;"PHL";"BDL";196
"4869";2008;"01";"03";4;"18";"44";"21";"02";27;28;"ORD";"DTW";235
"4870";2008;"06";"16";1;"22";"10";"22";"56";-12;-9;"ITO";"HNL";216
"4871";2008;"10";"12";7;"17";"54";"20";"12";16;2;"MCO";"DAY";808
"4872";2008;"06";"24";2;"07";"43";"11";"20";50;33;"BOS";"OAK";2693
"4873";2008;"01";"17";4;"11";"55";"14";"27";-4;-5;"BTR";"ATL";449
"4874";2008;"11";"09";7;"18";"11";"19";"06";-14;-4;"STL";"MDW";251
"4875";2008;"03";"27";4;"11";"43";"12";"58";-12;-6;"BWI";"BOS";370
"4876";2008;"01";"01";2;"20";"03";"21";"31";-14;3;"CLT";"PHL";448
"4877";2008;"07";"02";3;"19";"10";"19";"29";19;10;"DTW";"MDW";229
"4878";2008;"04";"26";6;"09";"44";"10";"29";-6;9;"IAH";"ELP";667
"4879";2008;"02";"03";7;"15";"00";"16";"21";26;35;"MCI";"ORD";403
"4880";2008;"08";"16";6;"06";"43";"09";"06";26;13;"FLL";"DEN";1703
"4881";2008;"08";"18";1;"18";"42";"19";"05";35;52;"PIT";"ORD";412
"4882";2008;"08";"20";3;"15";"00";"16";"25";-4;0;"CVG";"RDU";390
"4883";2008;"08";"21";4;"17";"48";"19";"37";0;-2;"SEA";"SMF";605
"4884";2008;"06";"18";3;"15";"38";"17";"28";8;-2;"ATL";"MSP";906
"4885";2008;"05";"23";5;"13";"42";"16";"17";-17;-3;"ORD";"GSO";590
"4886";2008;"11";"27";4;"10";"30";"11";"51";-34;-5;"DFW";"SMF";1431
"4887";2008;"12";"30";2;"12";"54";"18";"49";86;51;"SFO";"SAT";1482
"4888";2008;"10";"24";5;"20";"33";"22";"47";42;13;"PHL";"CMH";405
"4889";2008;"01";"14";1;"12";"51";"14";"34";-16;-4;"STL";"DFW";551
"4890";2008;"07";"28";1;"11";"59";"13";"50";15;25;"ATL";"MDT";619
"4891";2008;"12";"07";7;"13";"51";NA;NA;NA;-9;"BOS";"LGA";185
"4892";2008;"11";"30";7;"14";"46";"16";"42";12;1;"PHX";"DEN";602
"4893";2008;"10";"31";5;"05";"54";"06";"59";-6;-6;"RIC";"CLT";256
"4894";2008;"05";"13";2;"08";"00";"09";"00";-7;0;"AGS";"ATL";143
"4895";2008;"11";"16";7;"05";"56";"11";"54";-21;-4;"SFO";"ORD";1846
"4896";2008;"07";"16";3;"15";"50";"17";"52";-3;-5;"ORD";"FNT";223
"4897";2008;"10";"14";2;NA;NA;NA;NA;NA;NA;"BNA";"DFW";631
"4898";2008;"03";"31";1;"18";"33";"21";"45";65;52;"TUL";"ATL";674
"4899";2008;"12";"30";2;"17";"31";"18";"43";16;16;"ATL";"JAX";270
"4900";2008;"05";"02";5;"22";"52";"00";"01";-21;-3;"JFK";"ROC";264
"4901";2008;"08";"07";4;"12";"59";"15";"21";-4;-1;"BWI";"PBI";883
"4902";2008;"03";"21";5;"16";"55";"19";"10";4;-6;"RDU";"DEN";1436
"4903";2008;"08";"27";3;"16";"02";"16";"08";-3;14;"DAY";"ORD";240
"4904";2008;"12";"29";1;"08";"31";"11";"38";3;11;"ABQ";"STL";934
"4905";2008;"07";"10";4;"18";"44";"21";"45";-4;0;"PHX";"GJT";438
"4906";2008;"01";"10";4;"16";"31";"19";"22";-6;-4;"PBI";"JFK";1028
"4907";2008;"08";"19";2;"10";"37";"13";"28";-2;-8;"MKE";"IAH";984
"4908";2008;"10";"20";1;"10";"25";"13";"37";2;-5;"LAS";"HNL";2762
"4909";2008;"07";"15";2;"08";"53";"10";"13";-3;0;"IAH";"MAF";429
"4910";2008;"05";"27";2;"08";"03";"10";"42";22;3;"DFW";"MSP";852
"4911";2008;"02";"27";3;"16";"45";"17";"40";10;5;"CVG";"CMH";116
"4912";2008;"07";"02";3;"19";"15";"21";"03";0;17;"IAD";"OKC";1136
"4913";2008;"03";"26";3;"14";"03";"22";"07";17;33;"LAX";"JFK";2475
"4914";2008;"05";"28";3;"09";"54";"12";"45";-9;-11;"PDX";"SLC";630
"4915";2008;"04";"21";1;"18";"05";"20";"05";8;10;"CLT";"MIA";650
"4916";2008;"08";"08";5;"09";"19";"10";"17";7;4;"SAT";"DAL";248
"4917";2008;"09";"30";2;"08";"59";"09";"58";-2;-1;"HRL";"HOU";276
"4918";2008;"07";"31";4;"13";"04";"14";"16";-6;-6;"IAH";"BTR";253
"4919";2008;"09";"23";2;"11";"04";"11";"45";-10;-6;"ORD";"DBQ";147
"4920";2008;"09";"04";4;"13";"38";"14";"22";-3;-2;"BWI";"BNA";588
"4921";2008;"05";"04";7;"09";"16";"11";"00";-15;-11;"RNO";"PHX";601
"4922";2008;"01";"09";3;"20";"18";"20";"50";-12;-12;"OGG";"HNL";100
"4923";2008;"08";"06";3;"07";"26";"11";"50";-4;1;"IAH";"PHL";1324
"4924";2008;"11";"02";7;"11";"34";"13";"33";-2;-1;"GEG";"BOI";287
"4925";2008;"05";"02";5;"16";"20";"17";"55";40;15;"DSM";"MSP";232
"4926";2008;"03";"06";4;"16";"44";"17";"41";-18;-2;"ATL";"ORD";606
"4927";2008;"10";"23";4;"08";"57";"10";"18";18;-3;"IAH";"DAL";217
"4928";2008;"09";"12";5;"06";"20";NA;NA;NA;5;"IAH";"MSY";305
"4929";2008;"01";"07";1;"16";"49";"19";"33";-29;-11;"DCA";"SLC";1851
"4930";2008;"09";"26";5;"13";"31";"14";"28";-7;1;"DFW";"HOU";247
"4931";2008;"11";"05";3;"09";"51";"11";"24";-7;-8;"MRY";"LAX";267
"4932";2008;"12";"29";1;"12";"35";"15";"44";-15;-6;"LAX";"DEN";862
"4933";2008;"05";"28";3;"10";"07";"11";"18";8;17;"DAL";"MSY";437
"4934";2008;"07";"01";2;"20";"01";"22";"12";2;-4;"SEA";"OAK";671
"4935";2008;"11";"10";1;"19";"44";"22";"08";-2;-1;"BNA";"CLE";448
"4936";2008;"12";"30";2;"11";"40";"12";"49";14;10;"TYS";"CVG";226
"4937";2008;"12";"05";5;"21";"26";"23";"00";-10;-5;"DTW";"RDU";501
"4938";2008;"06";"24";2;"08";"15";"11";"33";-7;5;"MDW";"TPA";997
"4939";2008;"05";"09";5;"12";"21";"15";"43";59;31;"EWR";"SNA";2433
"4940";2008;"07";"06";7;"10";"16";"18";"37";0;8;"LAX";"EWR";2454
"4941";2008;"12";"15";1;"17";"39";"21";"10";136;160;"IAH";"DCA";1208
"4942";2008;"05";"01";4;"09";"30";"11";"20";0;0;"CLT";"DFW";936
"4943";2008;"07";"17";4;"15";"31";"18";"12";-3;1;"HPN";"MCO";972
"4944";2008;"06";"27";5;"08";"48";"10";"29";27;3;"CLE";"LAS";1825
"4945";2008;"12";"30";2;"06";"47";"07";"20";-5;7;"DAL";"ELP";562
"4946";2008;"04";"07";1;"06";"18";"06";"54";-6;-2;"LEX";"CVG";70
"4947";2008;"08";"08";5;"11";"13";"12";"04";1;-2;"MSP";"DLH";144
"4948";2008;"01";"15";2;"14";"25";"15";"07";41;45;"LAX";"CLD";86
"4949";2008;"09";"12";5;"10";"59";"13";"03";-2;4;"EWR";"IND";644
"4950";2008;"03";"17";1;"17";"19";"19";"59";21;-1;"IAD";"LAS";2066
"4951";2008;"05";"30";5;"15";"26";"17";"13";69;61;"DEN";"PDX";992
"4952";2008;"10";"24";5;"21";"06";"23";"37";164;127;"DCA";"ATL";547
"4953";2008;"01";"30";3;"10";"00";"11";"22";12;15;"HOU";"MAF";441
"4954";2008;"11";"22";6;"12";"52";"18";"13";-25;2;"DEN";"LGA";1619
"4955";2008;"06";"27";5;"15";"57";"18";"36";-7;-8;"SMF";"SLC";532
"4956";2008;"05";"15";4;"10";"21";"12";"39";2;-3;"PHX";"SFO";651
"4957";2008;"03";"28";5;"10";"52";"11";"49";-11;-8;"ABY";"ATL";146
"4958";2008;"03";"10";1;"09";"04";"10";"09";4;-6;"CMI";"ORD";135
"4959";2008;"05";"11";7;"15";"18";"17";"56";-1;32;"MIA";"JFK";1090
"4960";2008;"10";"09";4;"19";"16";"21";"17";2;31;"LGA";"SDF";658
"4961";2008;"02";"18";1;"13";"21";"15";"47";2;11;"ABQ";"DAL";580
"4962";2008;"07";"28";1;"12";"00";"14";"07";2;10;"LAS";"PDX";762
"4963";2008;"08";"07";4;"09";"56";"11";"05";-19;-9;"DCA";"BDL";313
"4964";2008;"07";"19";6;"18";"38";"20";"07";-13;-2;"HOU";"BHM";570
"4965";2008;"02";"13";3;"10";"38";"12";"42";-13;-2;"BHM";"LAS";1618
"4966";2008;"08";"12";2;"18";"24";"00";"51";-4;14;"LAS";"SDF";1624
"4967";2008;"12";"07";7;"19";"14";"20";"14";27;29;"CIC";"SFO";153
"4968";2008;"07";"07";1;"08";"35";"12";"17";20;25;"JAC";"ORD";1162
"4969";2008;"06";"15";7;"17";"20";"19";"46";-9;-20;"PFN";"MCO";290
"4970";2008;"09";"27";6;"06";"57";"08";"04";4;-3;"ALO";"MSP";166
"4971";2008;"01";"17";4;"17";"15";"20";"02";190;170;"ORD";"CRW";416
"4972";2008;"06";"18";3;"14";"10";"16";"21";27;11;"ATL";"BUF";712
"4973";2008;"05";"27";2;"12";"47";"15";"00";70;69;"IAH";"OMA";781
"4974";2008;"07";"16";3;"21";"51";"23";"07";-1;6;"ATL";"SAN";1891
"4975";2008;"01";"24";4;"05";"37";"06";"47";-3;-3;"LIT";"DFW";304
"4976";2008;"05";"01";4;"21";"44";"06";"09";49;39;"LIH";"LAX";2615
"4977";2008;"06";"19";4;"12";"20";"13";"23";-2;10;"BDL";"MDW";777
"4978";2008;"11";"25";2;"07";"13";"09";"00";-3;-7;"EWR";"ORD";719
"4979";2008;"03";"11";2;"06";"35";"07";"54";-9;-5;"ATL";"IAH";689
"4980";2008;"06";"12";4;"13";"52";"15";"40";-7;2;"RNO";"TUS";710
"4981";2008;"02";"02";6;"09";"21";"11";"05";180;171;"ALB";"ORD";723
"4982";2008;"12";"21";7;"11";"16";"12";"00";0;6;"OKC";"DAL";181
"4983";2008;"01";"28";1;"15";"59";"15";"58";8;21;"ATL";"BNA";214
"4984";2008;"05";"13";2;"11";"47";"14";"06";8;-4;"MCO";"IAD";758
"4985";2008;"01";"14";1;NA;NA;NA;NA;NA;NA;"SAN";"SFO";447
"4986";2008;"10";"18";6;"11";"01";"14";"29";-12;-5;"PDX";"DEN";992
"4987";2008;"02";"16";6;"16";"50";"19";"15";215;160;"DFW";"GPT";500
"4988";2008;"11";"20";4;"09";"59";"12";"57";-10;-1;"IAH";"JAX";817
"4989";2008;"07";"29";2;"11";"31";"13";"36";-8;-7;"MSP";"MEM";700
"4990";2008;"03";"31";1;"11";"57";"13";"07";-13;-9;"MSY";"IAH";305
"4991";2008;"05";"27";2;"10";"40";"11";"30";-10;0;"FLL";"TPA";197
"4992";2008;"12";"15";1;"17";"33";"20";"23";266;193;"TUL";"IAH";429
"4993";2008;"11";"01";6;"10";"11";"10";"22";-13;-14;"DTW";"ORD";235
"4994";2008;"09";"07";7;"19";"15";"20";"17";-3;-5;"LAS";"BUR";223
"4995";2008;"10";"30";4;"08";"53";"11";"14";-12;-7;"BWI";"FLL";925
"4996";2008;"08";"09";6;"15";"01";"15";"53";-2;1;"HOU";"DAL";239
"4997";2008;"11";"30";7;"15";"00";"16";"29";-8;5;"SLC";"PHX";507
"4998";2008;"01";"06";7;"16";"21";"18";"46";131;109;"MSP";"SLC";991
"4999";2008;"07";"21";1;"15";"39";"16";"44";11;20;"ORD";"DSM";299
"5000";2008;"11";"12";3;"18";"05";"20";"07";-6;-5;"GSO";"IAH";986
"5001";2008;"08";"08";5;"09";"17";"09";"40";1;4;"ICT";"DEN";419
"5002";2008;"08";"27";3;"06";"02";"07";"10";0;-3;"LAX";"LAS";236
"5003";2008;"04";"04";5;"09";"58";"11";"11";-4;-2;"DCA";"ORD";612
"5004";2008;"09";"21";7;"07";"03";"09";"01";-4;-2;"TUS";"ABQ";321
"5005";2008;"05";"27";2;NA;NA;NA;NA;NA;NA;"GPT";"DFW";500
"5006";2008;"10";"22";3;"11";"28";"13";"56";-4;-2;"BHM";"MCO";478
"5007";2008;"11";"27";4;"13";"57";"15";"06";-9;-3;"STL";"OMA";342
"5008";2008;"07";"14";1;"11";"09";"12";"36";3;-1;"MCO";"ATL";403
"5009";2008;"01";"30";3;"13";"47";"14";"49";9;17;"DFW";"HOU";247
"5010";2008;"08";"14";4;"12";"32";"15";"13";-7;-8;"PHX";"SLC";507
"5011";2008;"05";"03";6;"19";"40";"21";"02";9;15;"ORD";"BNA";409
"5012";2008;"08";"20";3;"17";"48";"18";"44";-11;-9;"GJT";"SLC";217
"5013";2008;"04";"21";1;"23";"00";"23";"59";20;15;"IAH";"SAT";191
"5014";2008;"07";"23";3;"14";"07";"16";"27";22;2;"DCA";"DFW";1192
"5015";2008;"10";"16";4;"07";"37";"08";"44";21;30;"CHS";"ORD";760
"5016";2008;"08";"24";7;"17";"12";"18";"24";-6;-3;"LAX";"SMF";373
"5017";2008;"12";"01";1;"22";"53";"00";"13";12;18;"JFK";"ROC";264
"5018";2008;"02";"21";4;"08";"57";"10";"54";2;-3;"ATL";"ONT";1900
"5019";2008;"05";"11";7;"17";"57";"20";"16";6;17;"PHX";"SLC";507
"5020";2008;"03";"02";7;"15";"10";"17";"21";-14;5;"BNA";"SAN";1751
"5021";2008;"10";"03";5;"22";"57";"23";"59";-8;-8;"LAX";"FAT";209
"5022";2008;"07";"15";2;"08";"31";"10";"14";5;11;"PBI";"ATL";545
"5023";2008;"07";"20";7;"17";"27";"19";"29";4;7;"FLL";"DFW";1119
